,label,count
23491,88751,4
23492,49252,4
23493,72522,4
23494,142305,4
23495,157323,4
23496,32367,4
23497,30159,4
23498,57063,4
23499,216453,4
23500,211244,4
23501,139120,4
23502,81239,4
23503,142285,4
23504,149891,4
23505,124208,4
23506,111507,4
23507,261489,4
23508,137833,4
23509,114797,4
23510,215116,4
23511,54407,4
23512,138584,4
23513,195122,4
23514,24731,4
23515,188874,4
23516,50059,4
23517,133930,4
23518,231616,4
23519,153980,4
23520,27252,4
23521,219238,4
23522,79447,4
23523,254249,4
23524,150759,4
23525,255762,4
23526,153932,4
23527,225315,4
23528,229980,4
23529,85585,4
23530,31014,4
23531,257033,4
23532,102987,4
23533,249557,4
23534,121340,4
23535,184708,4
23536,137005,4
23537,129542,4
23538,110069,4
23539,129961,4
23540,235226,4
23541,221609,4
23542,144521,4
23543,215901,4
23544,243748,4
23545,245831,4
23546,85247,4
23547,118622,4
23548,70910,4
23549,7317,4
23550,59704,4
23551,78679,4
23552,154572,4
23553,176849,4
23554,170775,4
23555,21994,4
23556,210295,4
23557,7018,4
23558,27787,4
23559,74187,4
23560,253166,4
23561,238079,4
23562,235719,4
23563,33066,4
23564,256175,4
23565,153779,4
23566,125963,4
23567,175114,4
23568,67725,4
23569,69965,4
23570,47768,4
23571,14025,4
23572,121753,4
23573,187439,4
23574,41745,4
23575,167429,4
23576,179920,4
23577,46189,4
23578,80530,4
23579,259103,4
23580,236568,4
23581,32722,4
23582,66294,4
23583,147930,4
23584,253430,4
23585,117484,4
23586,77142,4
23587,96195,4
23588,200884,4
23589,54345,4
23590,73368,4
23591,136960,4
23592,84131,4
23593,72948,4
23594,50053,4
23595,185952,4
23596,93671,4
23597,98920,4
23598,193193,4
23599,117759,4
23600,213089,4
23601,39912,4
23602,31759,4
23603,164357,4
23604,56710,4
23605,79478,4
23606,21208,4
23607,125420,4
23608,197810,4
23609,155164,4
23610,64871,4
23611,116116,4
23612,117713,4
23613,61013,4
23614,63663,4
23615,216171,4
23616,45095,4
23617,201172,4
23618,205586,4
23619,251773,4
23620,70182,4
23621,133709,4
23622,138680,4
23623,170937,4
23624,126239,4
23625,160643,4
23626,174280,4
23627,31054,4
23628,172177,4
23629,214591,4
23630,214498,4
23631,108221,4
23632,208098,4
23633,245184,4
23634,9069,4
23635,217001,4
23636,194930,4
23637,173233,4
23638,189945,4
23639,88874,4
23640,212350,4
23641,104303,4
23642,161980,4
23643,61370,4
23644,165700,4
23645,144888,4
23646,14094,4
23647,200385,4
23648,193192,4
23649,10394,4
23650,100851,4
23651,203343,4
23652,187017,4
23653,179828,4
23654,67410,4
23655,212189,4
23656,36523,4
23657,38659,4
23658,189320,4
23659,88805,4
23660,139562,4
23661,125123,4
23662,935,4
23663,82992,4
23664,221041,4
23665,108089,4
23666,87414,4
23667,99652,4
23668,103963,4
23669,114755,4
23670,864,4
23671,7467,4
23672,23230,4
23673,159390,4
23674,18633,4
23675,160323,4
23676,180707,4
23677,219818,4
23678,191048,4
23679,177935,4
23680,225644,4
23681,216409,4
23682,201772,4
23683,188423,4
23684,201716,4
23685,144096,4
23686,71436,4
23687,36688,4
23688,212240,4
23689,181362,4
23690,201776,4
23691,158355,4
23692,173036,4
23693,53340,4
23694,197475,4
23695,129484,4
23696,35892,4
23697,32961,4
23698,24821,4
23699,20096,4
23700,79792,4
23701,69543,4
23702,139855,4
23703,38419,4
23704,93088,4
23705,203349,4
23706,187128,4
23707,202368,4
23708,126480,4
23709,124773,4
23710,120255,4
23711,257009,4
23712,241703,4
23713,190047,4
23714,66483,4
23715,196611,4
23716,210260,4
23717,217928,4
23718,26571,4
23719,112563,4
23720,73980,4
23721,103991,4
23722,99936,4
23723,91736,4
23724,251187,4
23725,149990,4
23726,258364,4
23727,173618,4
23728,261633,4
23729,138246,4
23730,19372,4
23731,166501,4
23732,80668,4
23733,150128,4
23734,154336,4
23735,185611,4
23736,208358,4
23737,245827,4
23738,22486,4
23739,91302,4
23740,97846,4
23741,256558,4
23742,154049,4
23743,18376,4
23744,244165,4
23745,189084,4
23746,163077,4
23747,104955,4
23748,154620,4
23749,49195,4
23750,171633,4
23751,132953,4
23752,2272,4
23753,188928,4
23754,148872,4
23755,43749,4
23756,258194,4
23757,163304,4
23758,201504,4
23759,205045,4
23760,256223,4
23761,177749,4
23762,247670,4
23763,32373,4
23764,230124,4
23765,45068,4
23766,40787,4
23767,212279,4
23768,249931,4
23769,201342,4
23770,14118,4
23771,208152,4
23772,61477,4
23773,174373,4
23774,246096,4
23775,135791,4
23776,44747,4
23777,247359,4
23778,16558,4
23779,151189,4
23780,35513,4
23781,144033,4
23782,52206,4
23783,147155,4
23784,135244,4
23785,256160,4
23786,158167,4
23787,181092,4
23788,95089,4
23789,16184,4
23790,204545,4
23791,131135,4
23792,147936,4
23793,165192,4
23794,152344,4
23795,187193,4
23796,199114,4
23797,48621,4
23798,2948,4
23799,209354,4
23800,36496,4
23801,63564,4
23802,261426,4
23803,253690,4
23804,252236,4
23805,179762,4
23806,94314,4
23807,153983,4
23808,115335,4
23809,59300,4
23810,177805,4
23811,82292,4
23812,174418,4
23813,92158,4
23814,212518,4
23815,125910,4
23816,27680,4
23817,5568,4
23818,135522,4
23819,257359,4
23820,75527,4
23821,191650,4
23822,23401,4
23823,91000,4
23824,183510,4
23825,131018,4
23826,63475,4
23827,96596,4
23828,6377,4
23829,25057,4
23830,225219,4
23831,126112,4
23832,90435,4
23833,143722,4
23834,116484,4
23835,156743,4
23836,126329,4
23837,155257,4
23838,249718,4
23839,215204,4
23840,90749,4
23841,3439,4
23842,78509,4
23843,83455,4
23844,57745,4
23845,252389,4
23846,253600,4
23847,179068,4
23848,81694,4
23849,231772,4
23850,114591,4
23851,246733,4
23852,131882,4
23853,135112,4
23854,87863,4
23855,108002,4
23856,114064,4
23857,30048,4
23858,247606,4
23859,225940,4
23860,29451,4
23861,29892,4
23862,170314,4
23863,16552,4
23864,158134,4
23865,82609,4
23866,36373,4
23867,28718,4
23868,18080,4
23869,37797,4
23870,144634,4
23871,203824,4
23872,242233,4
23873,60658,4
23874,145585,4
23875,203995,4
23876,153486,4
23877,118664,4
23878,164237,4
23879,89484,4
23880,78640,4
23881,59536,4
23882,86532,4
23883,201088,4
23884,146482,4
23885,94362,4
23886,255936,4
23887,248265,4
23888,115006,4
23889,79182,4
23890,128494,4
23891,246055,4
23892,90002,4
23893,121998,4
23894,91013,4
23895,51757,4
23896,28856,4
23897,135184,4
23898,148964,4
23899,219462,4
23900,176093,4
23901,168655,4
23902,255646,4
23903,7171,4
23904,102332,4
23905,175533,4
23906,112862,4
23907,85220,4
23908,52371,4
23909,210277,4
23910,19214,4
23911,582,4
23912,196246,4
23913,85226,4
23914,9288,4
23915,226595,4
23916,131344,4
23917,126250,4
23918,127495,4
23919,173823,4
23920,244111,4
23921,238037,4
23922,258714,4
23923,98851,4
23924,71101,4
23925,234634,4
23926,27172,4
23927,228596,4
23928,45678,4
23929,197287,4
23930,32938,4
23931,12060,4
23932,53029,4
23933,27504,4
23934,206211,4
23935,139299,4
23936,68882,4
23937,191659,4
23938,191957,4
23939,71797,4
23940,255879,4
23941,28787,4
23942,259540,4
23943,2679,4
23944,106893,4
23945,97894,4
23946,113104,4
23947,189209,4
23948,152084,4
23949,153339,4
23950,36500,4
23951,230393,4
23952,205257,4
23953,42532,4
23954,164492,4
23955,140977,4
23956,85611,4
23957,7042,4
23958,183063,4
23959,127779,4
23960,153055,4
23961,143579,4
23962,49835,4
23963,118444,4
23964,161250,4
23965,71248,4
23966,18735,4
23967,146982,4
23968,154611,4
23969,54067,4
23970,128841,4
23971,260753,4
23972,200753,4
23973,177854,4
23974,114345,4
23975,250873,4
23976,39918,4
23977,87263,4
23978,47520,4
23979,35545,4
23980,230097,4
23981,34771,4
23982,223021,4
23983,132051,4
23984,47571,4
23985,178008,4
23986,230043,4
23987,245576,4
23988,254076,4
23989,223060,4
23990,127339,4
23991,243537,4
23992,114127,4
23993,7601,4
23994,232331,4
23995,213448,4
23996,227214,4
23997,235881,4
23998,155332,4
23999,101187,4
24000,122572,4
24001,127576,4
24002,36063,4
24003,82041,4
24004,57739,4
24005,7455,4
24006,37104,4
24007,168897,4
24008,227851,4
24009,240441,4
24010,135318,4
24011,128972,4
24012,149380,4
24013,91718,4
24014,96686,4
24015,1961,4
24016,221723,4
24017,84224,4
24018,218126,4
24019,121912,4
24020,116197,4
24021,54509,4
24022,52416,4
24023,223413,4
24024,201940,4
24025,38423,4
24026,166145,4
24027,228547,4
24028,154153,4
24029,30963,4
24030,24017,4
24031,168341,4
24032,140597,4
24033,191081,4
24034,21953,4
24035,58636,4
24036,134275,4
24037,252371,4
24038,251495,4
24039,162386,4
24040,3968,4
24041,62838,4
24042,231771,4
24043,137636,4
24044,20212,4
24045,176412,4
24046,186599,4
24047,231167,4
24048,100110,4
24049,17246,4
24050,46835,4
24051,47807,4
24052,188022,4
24053,29977,4
24054,220237,4
24055,239924,4
24056,199365,4
24057,239221,4
24058,184020,4
24059,93489,4
24060,154793,4
24061,239167,4
24062,114261,4
24063,173458,4
24064,25707,4
24065,224020,4
24066,76308,4
24067,243641,4
24068,155753,4
24069,207114,4
24070,252455,4
24071,215425,4
24072,261268,4
24073,28374,4
24074,69636,4
24075,137596,4
24076,17835,4
24077,105818,4
24078,199745,4
24079,188488,4
24080,98494,4
24081,242714,4
24082,261639,4
24083,212635,4
24084,69187,4
24085,107126,4
24086,187833,4
24087,244951,4
24088,158274,4
24089,180839,4
24090,6919,4
24091,163110,4
24092,1901,4
24093,212581,4
24094,98038,4
24095,181084,4
24096,153080,4
24097,7838,4
24098,42792,4
24099,100750,4
24100,92235,4
24101,179050,4
24102,250597,4
24103,17817,4
24104,12147,4
24105,28712,4
24106,114034,4
24107,185181,4
24108,20377,4
24109,155765,4
24110,188411,4
24111,39006,4
24112,171834,4
24113,29098,4
24114,146817,4
24115,157024,4
24116,32392,4
24117,195657,4
24118,132618,4
24119,198633,4
24120,241584,4
24121,121170,4
24122,168574,4
24123,94451,4
24124,42211,4
24125,50346,4
24126,226182,4
24127,140151,4
24128,192002,4
24129,127917,4
24130,12158,4
24131,104072,4
24132,154560,4
24133,246195,4
24134,83581,4
24135,146315,4
24136,94434,4
24137,106773,4
24138,239661,4
24139,133757,4
24140,65838,4
24141,153241,4
24142,2368,4
24143,51692,4
24144,24101,4
24145,236844,4
24146,117611,4
24147,210437,4
24148,232576,4
24149,30037,4
24150,132768,4
24151,108194,4
24152,73804,4
24153,131688,4
24154,108971,4
24155,150143,4
24156,232396,4
24157,144817,4
24158,142633,4
24159,173960,4
24160,214967,4
24161,142424,4
24162,180103,4
24163,107018,4
24164,97197,4
24165,124489,4
24166,245657,4
24167,249975,4
24168,234167,4
24169,104551,4
24170,210858,4
24171,193097,4
24172,235474,4
24173,198289,4
24174,167174,4
24175,225566,4
24176,192332,4
24177,52846,4
24178,76912,4
24179,153379,4
24180,152147,4
24181,191820,4
24182,159679,4
24183,36545,4
24184,182687,4
24185,211561,4
24186,258885,4
24187,185749,4
24188,125299,4
24189,98546,4
24190,155350,4
24191,124331,4
24192,171242,4
24193,146308,4
24194,68499,4
24195,52927,4
24196,177228,4
24197,128455,4
24198,59417,4
24199,207757,4
24200,224665,4
24201,81965,4
24202,175324,4
24203,81840,4
24204,46574,4
24205,114683,4
24206,195382,4
24207,252329,4
24208,82351,4
24209,167895,4
24210,55203,4
24211,104408,4
24212,257892,4
24213,225910,4
24214,244494,4
24215,182971,4
24216,227690,4
24217,57548,4
24218,96578,4
24219,233081,4
24220,102565,4
24221,33629,4
24222,49129,4
24223,157524,4
24224,192568,4
24225,117674,4
24226,174388,4
24227,217458,4
24228,241626,4
24229,32495,4
24230,72393,4
24231,164575,4
24232,170500,4
24233,245627,4
24234,235703,4
24235,223368,4
24236,187142,4
24237,224182,4
24238,19850,4
24239,236443,4
24240,61259,4
24241,136661,4
24242,178533,4
24243,8711,4
24244,14387,4
24245,115733,4
24246,141736,4
24247,69588,4
24248,65559,4
24249,187481,4
24250,159495,4
24251,92657,4
24252,62682,4
24253,213681,4
24254,139748,4
24255,246231,4
24256,90627,4
24257,24962,4
24258,195043,4
24259,159031,4
24260,109517,4
24261,134906,4
24262,666,4
24263,79074,4
24264,256283,4
24265,182696,4
24266,57131,4
24267,236895,4
24268,1644,4
24269,84239,4
24270,110478,4
24271,140596,4
24272,243546,4
24273,14360,4
24274,3187,4
24275,144984,4
24276,20395,4
24277,66935,4
24278,255981,4
24279,224169,4
24280,148462,4
24281,222871,4
24282,186276,4
24283,235486,4
24284,181969,4
24285,42810,4
24286,67393,4
24287,103008,4
24288,30973,4
24289,37732,4
24290,127340,4
24291,54578,4
24292,68251,4
24293,74352,4
24294,22767,4
24295,207652,4
24296,154309,4
24297,27560,4
24298,39030,4
24299,14513,4
24300,136129,4
24301,120688,4
24302,258490,4
24303,229218,4
24304,152712,4
24305,219986,4
24306,141569,4
24307,14811,4
24308,208768,4
24309,31553,4
24310,198058,4
24311,164286,4
24312,156677,4
24313,230839,4
24314,41733,4
24315,84379,4
24316,165341,4
24317,230874,4
24318,141724,4
24319,24559,4
24320,206872,4
24321,125288,4
24322,123814,4
24323,108092,4
24324,200149,4
24325,112617,4
24326,208122,4
24327,226281,4
24328,198452,4
24329,7703,4
24330,53328,4
24331,74253,4
24332,12644,4
24333,155691,4
24334,144180,4
24335,202096,4
24336,214803,4
24337,52196,4
24338,119968,4
24339,193288,4
24340,168825,4
24341,119312,4
24342,239242,4
24343,16633,4
24344,52463,4
24345,191252,4
24346,15445,4
24347,261498,4
24348,234508,4
24349,213362,4
24350,100908,4
24351,4299,4
24352,102658,4
24353,128168,4
24354,40522,4
24355,135809,4
24356,230985,4
24357,177153,4
24358,77567,4
24359,217790,4
24360,203866,4
24361,189066,4
24362,35330,4
24363,117793,4
24364,185190,4
24365,107437,4
24366,26353,4
24367,254715,4
24368,104617,4
24369,41784,4
24370,154234,4
24371,261391,4
24372,238468,4
24373,90605,4
24374,56504,4
24375,234637,4
24376,105361,4
24377,156794,4
24378,173511,4
24379,179035,4
24380,61725,4
24381,166600,4
24382,172145,4
24383,135877,4
24384,171302,4
24385,136257,4
24386,68637,4
24387,185970,4
24388,185644,4
24389,203735,4
24390,54581,4
24391,171239,4
24392,75119,4
24393,97009,4
24394,176658,4
24395,232654,4
24396,165906,4
24397,60615,4
24398,139012,4
24399,112575,4
24400,72691,4
24401,125566,4
24402,64530,4
24403,36957,4
24404,148830,4
24405,194398,4
24406,137164,4
24407,15489,4
24408,114805,4
24409,42310,4
24410,200209,4
24411,169911,4
24412,9346,4
24413,81831,4
24414,40489,4
24415,53211,4
24416,33030,4
24417,127776,4
24418,170207,4
24419,258708,4
24420,69761,4
24421,124549,4
24422,130766,4
24423,189643,4
24424,183565,4
24425,159778,4
24426,61863,4
24427,214818,4
24428,225999,4
24429,234484,4
24430,30874,4
24431,189069,4
24432,115685,4
24433,149066,4
24434,249398,4
24435,20374,4
24436,65631,4
24437,26904,4
24438,240717,4
24439,231924,4
24440,150839,4
24441,100340,4
24442,191099,4
24443,126499,4
24444,125366,4
24445,254515,4
24446,241910,4
24447,13586,4
24448,11758,4
24449,68296,4
24450,165951,4
24451,30498,4
24452,228210,4
24453,233327,4
24454,54939,4
24455,26801,4
24456,156842,4
24457,198818,4
24458,40232,4
24459,239775,4
24460,254748,4
24461,235525,4
24462,190205,4
24463,91446,4
24464,90881,4
24465,67641,4
24466,126128,4
24467,159387,4
24468,80686,4
24469,229944,4
24470,130964,4
24471,61827,4
24472,169068,4
24473,240107,4
24474,189537,4
24475,208095,4
24476,8524,4
24477,54177,4
24478,84086,4
24479,221361,4
24480,143904,4
24481,194081,4
24482,145672,4
24483,224026,4
24484,35662,4
24485,221224,4
24486,260744,4
24487,74657,4
24488,115499,4
24489,22363,4
24490,236744,4
24491,141910,4
24492,230767,4
24493,159677,4
24494,3743,4
24495,23137,4
24496,259656,4
24497,172004,4
24498,229421,4
24499,120261,4
24500,33243,4
24501,1384,4
24502,137008,4
24503,200891,4
24504,39906,4
24505,153863,4
24506,81099,4
24507,137325,4
24508,155352,4
24509,161510,4
24510,31960,4
24511,237271,4
24512,87279,4
24513,154653,4
24514,131930,4
24515,124701,4
24516,49470,4
24517,84023,4
24518,89571,4
24519,68673,4
24520,6417,4
24521,57263,4
24522,24884,4
24523,3002,4
24524,73918,4
24525,12090,4
24526,77973,4
24527,62626,4
24528,95660,4
24529,253390,4
24530,139766,4
24531,109240,4
24532,252793,4
24533,78569,4
24534,44135,4
24535,96336,4
24536,50068,4
24537,63095,4
24538,65431,4
24539,188907,4
24540,253816,4
24541,219501,4
24542,21829,4
24543,70524,4
24544,203884,4
24545,144045,4
24546,235629,4
24547,80148,4
24548,192113,4
24549,216343,4
24550,115245,4
24551,93393,4
24552,186799,4
24553,25620,4
24554,194012,4
24555,144114,4
24556,258580,4
24557,92803,4
24558,127740,4
24559,235408,4
24560,41724,4
24561,82232,4
24562,79214,4
24563,127731,4
24564,15168,4
24565,78673,4
24566,35184,4
24567,235217,4
24568,100460,4
24569,15096,4
24570,39990,4
24571,73245,4
24572,131520,4
24573,109067,4
24574,111316,4
24575,154246,4
24576,56124,4
24577,54832,4
24578,57853,4
24579,114932,4
24580,1587,4
24581,39592,4
24582,113783,4
24583,34819,4
24584,7747,3
24585,242382,3
24586,248743,3
24587,255951,3
24588,114458,3
24589,216400,3
24590,118628,3
24591,124944,3
24592,57157,3
24593,88228,3
24594,89806,3
24595,60882,3
24596,237846,3
24597,210691,3
24598,216618,3
24599,114324,3
24600,25649,3
24601,171983,3
24602,61597,3
24603,205173,3
24604,209614,3
24605,192942,3
24606,102561,3
24607,146915,3
24608,245059,3
24609,37310,3
24610,206495,3
24611,99060,3
24612,13248,3
24613,117264,3
24614,3280,3
24615,49509,3
24616,120272,3
24617,134606,3
24618,198360,3
24619,232184,3
24620,240361,3
24621,253986,3
24622,120377,3
24623,90040,3
24624,541,3
24625,123954,3
24626,127471,3
24627,95295,3
24628,141972,3
24629,4126,3
24630,59100,3
24631,118302,3
24632,174711,3
24633,238455,3
24634,98927,3
24635,127924,3
24636,59246,3
24637,60609,3
24638,195064,3
24639,154704,3
24640,198975,3
24641,129654,3
24642,126460,3
24643,128682,3
24644,207934,3
24645,38114,3
24646,113944,3
24647,203465,3
24648,257473,3
24649,98166,3
24650,222,3
24651,247585,3
24652,236998,3
24653,17814,3
24654,186248,3
24655,132986,3
24656,181162,3
24657,208517,3
24658,125360,3
24659,148973,3
24660,155846,3
24661,228467,3
24662,17757,3
24663,237439,3
24664,166124,3
24665,184625,3
24666,218586,3
24667,197024,3
24668,148274,3
24669,121648,3
24670,40340,3
24671,90857,3
24672,113918,3
24673,21789,3
24674,23669,3
24675,82651,3
24676,85025,3
24677,6911,3
24678,51970,3
24679,30646,3
24680,191237,3
24681,246396,3
24682,37250,3
24683,176535,3
24684,83117,3
24685,2598,3
24686,233524,3
24687,239347,3
24688,13035,3
24689,103708,3
24690,31691,3
24691,63873,3
24692,252439,3
24693,214217,3
24694,203023,3
24695,51315,3
24696,236604,3
24697,1782,3
24698,76649,3
24699,63903,3
24700,82167,3
24701,199703,3
24702,87047,3
24703,218810,3
24704,161671,3
24705,98220,3
24706,204272,3
24707,127423,3
24708,184717,3
24709,71573,3
24710,68983,3
24711,23634,3
24712,132418,3
24713,147523,3
24714,176403,3
24715,177837,3
24716,106973,3
24717,210212,3
24718,252703,3
24719,79442,3
24720,254766,3
24721,231485,3
24722,226170,3
24723,200654,3
24724,41533,3
24725,60751,3
24726,57820,3
24727,137421,3
24728,249095,3
24729,16492,3
24730,233192,3
24731,252532,3
24732,209040,3
24733,17303,3
24734,167740,3
24735,14617,3
24736,234239,3
24737,124540,3
24738,100274,3
24739,172311,3
24740,186654,3
24741,32845,3
24742,112357,3
24743,173170,3
24744,48256,3
24745,6172,3
24746,87055,3
24747,172689,3
24748,131601,3
24749,65478,3
24750,189987,3
24751,129878,3
24752,161193,3
24753,170304,3
24754,217889,3
24755,19859,3
24756,109225,3
24757,127507,3
24758,165688,3
24759,217031,3
24760,246946,3
24761,223159,3
24762,239813,3
24763,161101,3
24764,127986,3
24765,27453,3
24766,215951,3
24767,165805,3
24768,257150,3
24769,196171,3
24770,96970,3
24771,175864,3
24772,210613,3
24773,150223,3
24774,102811,3
24775,161438,3
24776,210027,3
24777,261534,3
24778,69698,3
24779,116339,3
24780,156982,3
24781,235477,3
24782,236078,3
24783,243561,3
24784,246981,3
24785,196713,3
24786,247843,3
24787,196533,3
24788,250172,3
24789,213896,3
24790,26209,3
24791,65484,3
24792,174998,3
24793,253516,3
24794,172420,3
24795,194413,3
24796,12272,3
24797,256041,3
24798,127923,3
24799,200191,3
24800,124086,3
24801,84545,3
24802,251402,3
24803,140971,3
24804,242792,3
24805,212596,3
24806,9348,3
24807,52069,3
24808,229454,3
24809,50586,3
24810,239096,3
24811,10078,3
24812,187732,3
24813,74857,3
24814,163878,3
24815,260604,3
24816,85608,3
24817,192107,3
24818,78670,3
24819,227985,3
24820,247952,3
24821,34606,3
24822,137240,3
24823,230907,3
24824,209847,3
24825,122366,3
24826,99963,3
24827,32662,3
24828,121666,3
24829,54506,3
24830,212987,3
24831,156752,3
24832,102707,3
24833,151192,3
24834,206385,3
24835,38715,3
24836,199339,3
24837,122680,3
24838,66035,3
24839,160592,3
24840,82238,3
24841,81723,3
24842,110338,3
24843,172590,3
24844,207907,3
24845,227271,3
24846,244811,3
24847,249904,3
24848,133730,3
24849,202338,3
24850,23253,3
24851,257156,3
24852,136066,3
24853,183539,3
24854,220844,3
24855,236383,3
24856,96237,3
24857,229911,3
24858,92872,3
24859,128185,3
24860,215703,3
24861,195537,3
24862,70891,3
24863,68185,3
24864,102733,3
24865,208328,3
24866,90262,3
24867,80671,3
24868,20661,3
24869,162034,3
24870,231102,3
24871,236497,3
24872,100687,3
24873,90322,3
24874,31873,3
24875,194751,3
24876,427,3
24877,141838,3
24878,90716,3
24879,155323,3
24880,104049,3
24881,210624,3
24882,168933,3
24883,52042,3
24884,137423,3
24885,121867,3
24886,46755,3
24887,116295,3
24888,32470,3
24889,55086,3
24890,153318,3
24891,105397,3
24892,152146,3
24893,31939,3
24894,191617,3
24895,202287,3
24896,54811,3
24897,10684,3
24898,83979,3
24899,246764,3
24900,233048,3
24901,97765,3
24902,105767,3
24903,199332,3
24904,117673,3
24905,221454,3
24906,198668,3
24907,180940,3
24908,196207,3
24909,212574,3
24910,166068,3
24911,182591,3
24912,37600,3
24913,13200,3
24914,190884,3
24915,7111,3
24916,109958,3
24917,149224,3
24918,240875,3
24919,21445,3
24920,140565,3
24921,182821,3
24922,115266,3
24923,138647,3
24924,115228,3
24925,241237,3
24926,251572,3
24927,219030,3
24928,63774,3
24929,234921,3
24930,99762,3
24931,135109,3
24932,221399,3
24933,137053,3
24934,116098,3
24935,89921,3
24936,55759,3
24937,94775,3
24938,69234,3
24939,250839,3
24940,129487,3
24941,130788,3
24942,75007,3
24943,14701,3
24944,77685,3
24945,67914,3
24946,202639,3
24947,20584,3
24948,110879,3
24949,62430,3
24950,170129,3
24951,232445,3
24952,180115,3
24953,52999,3
24954,76511,3
24955,150211,3
24956,204049,3
24957,222271,3
24958,134466,3
24959,193019,3
24960,156974,3
24961,146007,3
24962,188196,3
24963,58131,3
24964,46692,3
24965,203089,3
24966,87444,3
24967,126346,3
24968,249635,3
24969,92756,3
24970,141063,3
24971,184878,3
24972,179834,3
24973,44304,3
24974,77036,3
24975,211756,3
24976,19127,3
24977,237355,3
24978,80228,3
24979,203416,3
24980,172554,3
24981,24778,3
24982,190073,3
24983,26230,3
24984,170036,3
24985,197852,3
24986,209841,3
24987,231057,3
24988,235378,3
24989,127190,3
24990,252302,3
24991,88973,3
24992,73108,3
24993,27109,3
24994,112572,3
24995,98441,3
24996,171199,3
24997,186927,3
24998,147223,3
24999,237576,3
25000,54007,3
25001,210720,3
25002,253161,3
25003,159789,3
25004,143812,3
25005,93414,3
25006,154318,3
25007,16899,3
25008,234900,3
25009,138617,3
25010,157328,3
25011,112272,3
25012,197341,3
25013,165108,3
25014,230785,3
25015,95857,3
25016,157743,3
25017,124543,3
25018,219555,3
25019,1730,3
25020,207745,3
25021,177247,3
25022,32280,3
25023,40902,3
25024,141156,3
25025,78269,3
25026,15775,3
25027,124051,3
25028,63232,3
25029,136709,3
25030,14749,3
25031,196545,3
25032,12009,3
25033,18388,3
25034,224091,3
25035,21849,3
25036,100986,3
25037,219286,3
25038,120421,3
25039,239918,3
25040,149733,3
25041,147365,3
25042,3636,3
25043,202742,3
25044,114199,3
25045,136102,3
25046,155648,3
25047,77799,3
25048,121980,3
25049,34220,3
25050,30195,3
25051,216367,3
25052,74393,3
25053,66905,3
25054,85913,3
25055,231520,3
25056,32279,3
25057,222890,3
25058,249697,3
25059,223927,3
25060,104013,3
25061,111847,3
25062,164174,3
25063,50013,3
25064,40630,3
25065,39119,3
25066,185280,3
25067,140465,3
25068,137346,3
25069,134364,3
25070,66812,3
25071,34379,3
25072,137552,3
25073,122154,3
25074,218892,3
25075,132672,3
25076,196901,3
25077,244924,3
25078,110197,3
25079,46861,3
25080,201330,3
25081,202443,3
25082,66923,3
25083,99599,3
25084,162904,3
25085,69552,3
25086,24839,3
25087,6231,3
25088,41673,3
25089,121023,3
25090,72659,3
25091,56674,3
25092,99491,3
25093,165856,3
25094,171986,3
25095,233028,3
25096,245391,3
25097,84038,3
25098,105236,3
25099,4273,3
25100,225700,3
25101,120412,3
25102,159617,3
25103,255009,3
25104,232540,3
25105,231649,3
25106,134544,3
25107,252200,3
25108,6887,3
25109,148256,3
25110,24226,3
25111,196655,3
25112,192774,3
25113,30103,3
25114,135199,3
25115,146634,3
25116,168520,3
25117,225568,3
25118,261549,3
25119,176592,3
25120,223401,3
25121,240953,3
25122,184197,3
25123,65975,3
25124,16160,3
25125,9112,3
25126,65897,3
25127,104090,3
25128,209318,3
25129,107228,3
25130,233641,3
25131,258221,3
25132,179744,3
25133,111941,3
25134,165795,3
25135,203196,3
25136,161459,3
25137,6797,3
25138,100840,3
25139,64470,3
25140,159562,3
25141,217767,3
25142,217695,3
25143,116241,3
25144,59578,3
25145,253585,3
25146,59441,3
25147,86491,3
25148,151429,3
25149,93539,3
25150,228817,3
25151,5577,3
25152,104685,3
25153,168598,3
25154,217126,3
25155,211612,3
25156,40779,3
25157,139915,3
25158,227586,3
25159,187953,3
25160,129672,3
25161,19985,3
25162,79648,3
25163,3403,3
25164,34660,3
25165,139009,3
25166,174128,3
25167,102801,3
25168,138351,3
25169,16010,3
25170,98465,3
25171,65266,3
25172,150726,3
25173,33670,3
25174,132651,3
25175,207620,3
25176,178132,3
25177,28383,3
25178,48199,3
25179,158086,3
25180,195427,3
25181,209294,3
25182,35937,3
25183,91189,3
25184,173607,3
25185,195582,3
25186,39466,3
25187,93184,3
25188,233091,3
25189,211032,3
25190,166657,3
25191,248351,3
25192,213182,3
25193,243772,3
25194,8152,3
25195,86089,3
25196,102011,3
25197,110619,3
25198,242292,3
25199,1213,3
25200,147807,3
25201,217252,3
25202,19567,3
25203,75108,3
25204,160278,3
25205,194920,3
25206,20116,3
25207,134433,3
25208,29044,3
25209,192430,3
25210,229538,3
25211,68667,3
25212,225698,3
25213,174914,3
25214,210033,3
25215,108816,3
25216,26097,3
25217,202310,3
25218,38021,3
25219,232627,3
25220,152374,3
25221,29047,3
25222,75739,3
25223,43144,3
25224,170290,3
25225,241821,3
25226,129050,3
25227,31595,3
25228,62153,3
25229,127420,3
25230,47107,3
25231,246695,3
25232,73096,3
25233,109892,3
25234,261226,3
25235,68262,3
25236,226266,3
25237,8058,3
25238,16397,3
25239,63244,3
25240,146578,3
